"代码","简称","时间","市盈率TTM","收盘价(元)","PE市盈率","PB市净率"
"002685.SZ","华东重机","2013-08-23","33.7913","7.8462","34.6754","1.9878"
"002685.SZ","华东重机","2013-08-30","39.0905","7.8563","34.7199","1.9904"
"002685.SZ","华东重机","2013-09-06","39.9413","8.0273","35.4756","2.0337"
"002685.SZ","华东重机","2013-09-13","46.2479","9.2947","41.0770","2.3548"
"002685.SZ","华东重机","2013-09-18","44.4961","8.9427","39.5211","2.2656"
"002685.SZ","华东重机","2013-09-27","41.3928","8.3190","36.7648","2.1076"
"002685.SZ","华东重机","2013-09-30","41.4929","8.3391","36.8537","2.1127"
"002685.SZ","华东重机","2013-10-11","43.8454","8.8119","38.9431","2.2325"
"002685.SZ","华东重机","2013-10-18","42.0936","8.4598","37.3872","2.1433"
"002685.SZ","华东重机","2013-10-25","40.6421","8.1681","36.0980","2.0694"
"002685.SZ","华东重机","2013-11-01","54.8444","7.8563","34.7199","1.9904"
"002685.SZ","华东重机","2013-11-08","54.9848","7.8764","34.8088","1.9955"
"002685.SZ","华东重机","2013-11-15","58.4257","8.3693","36.9871","2.1204"
"002685.SZ","华东重机","2013-11-22","59.0577","8.4598","37.3872","2.1433"
"002685.SZ","华东重机","2013-11-29","60.7431","8.7012","38.4541","2.2045"
"002685.SZ","华东重机","2013-12-06","58.6364","8.3995","37.1205","2.1280"
"002685.SZ","华东重机","2013-12-13","58.8471","8.4296","37.2538","2.1356"
"002685.SZ","华东重机","2013-12-20","58.9875","8.4498","37.3427","2.1407"
"002685.SZ","华东重机","2013-12-27","61.3751","8.7918","38.8542","2.2274"
"002685.SZ","华东重机","2014-01-03","60.1813","8.6208","169.2470","2.1790"
"002685.SZ","华东重机","2014-01-10","56.0381","8.0273","157.5953","2.0290"
"002685.SZ","华东重机","2014-01-17","57.5831","8.2486","161.9400","2.0849"
"002685.SZ","华东重机","2014-01-24","60.2515","8.6308","169.4445","2.1815"
"002685.SZ","华东重机","2014-01-30","59.9004","8.5805","168.4571","2.1688"
"002685.SZ","华东重机","2014-02-07","61.7965","8.8521","173.7893","2.2375"
"002685.SZ","华东重机","2014-02-14","63.6223","9.1137","178.9239","2.3036"
"002685.SZ","华东重机","2014-02-21","62.2880","8.9225","175.1717","2.2553"
"002685.SZ","华东重机","2014-02-28","61.3049","8.7817","172.4068","2.2197"
"002685.SZ","华东重机","2014-03-07","63.6223","9.1137","178.9239","2.3036"
"002685.SZ","华东重机","2014-03-14","65.8694","9.4356","185.2436","2.3849"
"002685.SZ","华东重机","2014-03-21","66.8525","9.5764","188.0084","2.4205"
"002685.SZ","华东重机","2014-03-28","67.4845","9.6669","189.7858","2.4434"
"002685.SZ","华东重机","2014-04-04","65.3076","9.3551","183.6637","2.3646"
"002685.SZ","华东重机","2014-04-11","64.7458","9.2746","182.0837","2.3443"
"002685.SZ","华东重机","2014-04-18","64.6756","9.2646","181.8863","2.3417"
"002685.SZ","华东重机","2014-04-25","176.7943","8.8521","173.7893","2.2375"
"002685.SZ","华东重机","2014-04-30","176.1916","8.8220","173.1968","2.2298"
"002685.SZ","华东重机","2014-05-09","173.1781","8.6711","170.2345","2.1917"
"002685.SZ","华东重机","2014-05-16","173.7808","8.7012","170.8269","2.1993"
"002685.SZ","华东重机","2014-05-23","175.1871","8.7717","172.2094","2.2171"
"002685.SZ","华东重机","2014-05-30","183.8259","9.2042","180.7013","2.3265"
"002685.SZ","华东重机","2014-06-06","186.0358","9.3149","182.8737","2.3544"
"002685.SZ","华东重机","2014-06-13","189.0494","9.4657","185.8360","2.3926"
"002685.SZ","华东重机","2014-06-20","179.4060","9.0032","176.3566","2.2705"
"002685.SZ","华东重机","2014-06-27","185.6340","9.3157","182.4787","2.3493"
"002685.SZ","华东重机","2014-07-04","190.0539","9.5375","186.8235","2.4053"
"002685.SZ","华东重机","2014-07-11","193.4692","9.7089","190.1807","2.4485"
"002685.SZ","华东重机","2014-07-18","190.4557","9.5577","187.2184","2.4104"
"002685.SZ","华东重机","2014-07-25","191.4602","9.6081","188.2059","2.4231"
"002685.SZ","华东重机","2014-08-01","194.6746","9.7694","191.3657","2.4638"
"002685.SZ","华东重机","2014-08-08","203.1125","10.1929","199.6602","2.5705"
"002685.SZ","华东重机","2014-08-15","198.6927","9.9710","195.3154","2.5146"
"002685.SZ","华东重机","2014-08-22","211.5505","10.6163","207.9546","2.6773"
"002685.SZ","华东重机","2014-08-29","273.1489","10.2533","200.8451","2.5858"
"002685.SZ","华东重机","2014-09-05","290.8754","10.9188","213.8793","2.7536"
"002685.SZ","华东重机","2014-09-12","319.0766","11.9774","234.6155","3.0206"
"002685.SZ","华东重机","2014-09-19","318.2708","11.9471","234.0230","3.0130"
"002685.SZ","华东重机","2014-09-26","320.6881","12.0378","235.8004","3.0358"
"002685.SZ","华东重机","2014-09-30","323.9111","12.1588","238.1703","3.0663"
"002685.SZ","华东重机","2014-10-10","333.8486","12.5319","245.4773","3.1604"
"002685.SZ","华东重机","2014-10-17","304.8417","11.4430","224.1486","2.8858"
"002685.SZ","华东重机","2014-10-24","297.0528","11.1506","218.4215","2.8121"
"002685.SZ","华东重机","2014-10-31","-1,358.5765","11.8866","232.8381","2.9977"
"002685.SZ","华东重机","2014-11-07","-1,358.5765","11.8866","232.8381","2.9977"
"002685.SZ","华东重机","2014-11-14","-1,358.5765","11.8866","232.8381","2.9977"
"002685.SZ","华东重机","2014-11-21","-1,358.5765","11.8866","232.8381","2.9977"
"002685.SZ","华东重机","2014-11-28","-1,655.8731","14.4878","283.7900","3.6537"
"002685.SZ","华东重机","2014-12-05","-1,632.8268","14.2861","279.8402","3.6028"
"002685.SZ","华东重机","2014-12-12","-1,682.3763","14.7196","288.3322","3.7122"
"002685.SZ","华东重机","2014-12-19","-1,600.5621","14.0038","274.3105","3.5316"
"002685.SZ","华东重机","2014-12-26","-1,527.9664","13.3687","261.8688","3.3715"
"002685.SZ","华东重机","2014-12-31","-1,590.1913","13.9131","234.5266","3.4716"
"002685.SZ","华东重机","2015-01-09","-1,555.6219","13.6106","229.4282","3.3962"
"002685.SZ","华东重机","2015-01-16","-1,608.6283","14.0744","237.2458","3.5119"
"002685.SZ","华东重机","2015-01-23","-1,839.0908","16.0908","271.2351","4.0150"
"002685.SZ","华东重机","2015-01-30","-1,981.9775","17.3410","292.3085","4.3270"
"002685.SZ","华东重机","2015-02-06","-1,711.1841","14.9717","252.3710","3.7358"
"002685.SZ","华东重机","2015-02-13","-1,776.8659","15.5464","262.0580","3.8792"
"002685.SZ","华东重机","2015-02-17","-1,802.2168","15.7682","265.7968","3.9345"
"002685.SZ","华东重机","2015-02-27","-1,807.9784","15.8186","266.6466","3.9471"
"002685.SZ","华东重机","2015-03-06","-1,998.1099","17.4821","294.6878","4.3622"
"002685.SZ","华东重机","2015-03-13","-2,013.0900","17.6132","296.8971","4.3949"
"002685.SZ","华东重机","2015-03-20","429.4556","25.4771","429.4556","6.3571"
"002685.SZ","华东重机","2015-03-27","530.7439","31.4859","530.7439","7.8565"
"002685.SZ","华东重机","2015-04-03","669.7604","39.7330","669.7604","9.9143"
"002685.SZ","华东重机","2015-04-10","854.6625","50.7021","854.6625","12.6514"
"002685.SZ","华东重机","2015-04-17","732.9806","43.4834","732.9806","10.8502"
"002685.SZ","华东重机","2015-04-24","790.8645","46.9336","790.8645","11.7070"
"002685.SZ","华东重机","2015-04-30","663.9701","42.6695","719.0110","10.6434"
"002685.SZ","华东重机","2015-05-08","591.0257","37.9817","640.0197","9.4741"
"002685.SZ","华东重机","2015-05-15","673.1980","43.2625","729.0039","10.7913"
"002685.SZ","华东重机","2015-05-22","826.1177","53.0897","894.6000","13.2426"
"002685.SZ","华东重机","2015-05-29","924.5487","59.4153","1,001.1907","14.8204"
"002685.SZ","华东重机","2015-06-05","884.5611","56.8455","957.8882","14.1794"
"002685.SZ","华东重机","2015-06-12","900.3804","57.8622","975.0189","14.4330"
"002685.SZ","华东重机","2015-06-19","741.7482","47.6678","803.2366","11.8901"
"002685.SZ","华东重机","2015-06-26","607.2844","39.0266","657.6262","9.7347"
"002685.SZ","华东重机","2015-07-03","417.0137","26.7990","451.5827","6.6847"
"002685.SZ","华东重机","2015-07-10","409.5434","26.3189","443.4932","6.5649"
"002685.SZ","华东重机","2015-07-17","474.5782","30.4984","513.9192","7.6074"
"002685.SZ","华东重机","2015-07-24","501.3831","32.2209","542.9461","8.0371"
"002685.SZ","华东重机","2015-07-31","397.6790","25.5565","430.6452","6.3748"
"002685.SZ","华东重机","2015-08-07","417.8925","26.8555","452.5344","6.6988"
"002685.SZ","华东重机","2015-08-14","490.8369","31.5432","531.5257","7.8681"
"002685.SZ","华东重机","2015-08-21","428.8781","27.5615","464.4307","6.8749"
"002685.SZ","华东重机","2015-08-28","280.2136","23.7492","400.1908","5.9239"
"002685.SZ","华东重机","2015-09-02","235.8992","19.9934","336.9026","4.9871"
"002685.SZ","华东重机","2015-09-11","280.2136","23.7492","400.1908","5.9239"
"002686.SZ","亿利达","2012-07-06","39.2336","27.2000","39.7460","9.4336"
"002686.SZ","亿利达","2012-07-13","31.8629","22.0900","32.2790","7.6613"
"002686.SZ","亿利达","2012-07-20","30.4781","21.1300","30.8762","7.3284"
"002686.SZ","亿利达","2012-07-27","31.0695","21.5400","31.4753","7.4706"
"002686.SZ","亿利达","2012-08-03","26.8433","18.6100","27.1938","6.4544"
"002686.SZ","亿利达","2012-08-10","27.0452","18.7500","27.3984","6.5029"
"002686.SZ","亿利达","2012-08-17","25.6028","17.7500","25.9372","6.1561"
"002686.SZ","亿利达","2012-08-24","24.4344","16.9400","24.7536","5.8752"
"002686.SZ","亿利达","2012-08-31","25.3541","16.7900","24.5344","5.8232"
"002686.SZ","亿利达","2012-09-07","27.3323","18.1000","26.4486","6.2775"
"002686.SZ","亿利达","2012-09-14","26.5018","17.5500","25.6449","6.0868"
"002686.SZ","亿利达","2012-09-21","23.6628","15.6700","22.8978","5.4347"
"002686.SZ","亿利达","2012-09-28","26.0940","17.2800","25.2504","5.9931"
"002686.SZ","亿利达","2012-10-12","24.5991","16.2900","23.8037","5.6498"
"002686.SZ","亿利达","2012-10-19","28.6008","18.9400","27.6761","6.5688"
"002686.SZ","亿利达","2012-10-26","28.0359","18.6200","27.2085","6.4579"
"002686.SZ","亿利达","2012-11-02","30.0535","19.9600","29.1665","6.9226"
"002686.SZ","亿利达","2012-11-09","33.0799","21.9700","32.1036","7.6197"
"002686.SZ","亿利达","2012-11-16","28.5328","18.9500","27.6907","6.5723"
"002686.SZ","亿利达","2012-11-23","31.4990","20.9200","30.5693","7.2556"
"002686.SZ","亿利达","2012-11-30","26.6808","17.7200","25.8933","6.1457"
"002686.SZ","亿利达","2012-12-07","27.6745","18.3800","26.8578","6.3746"
"002686.SZ","亿利达","2012-12-14","29.4512","19.5600","28.5820","6.7839"
"002686.SZ","亿利达","2012-12-21","32.0259","21.2700","31.0808","7.3769"
"002686.SZ","亿利达","2012-12-28","33.0950","21.9800","32.1183","7.6232"
"002686.SZ","亿利达","2013-01-04","33.3509","22.1500","27.1100","3.0918"
"002686.SZ","亿利达","2013-01-11","32.7938","21.7800","26.6572","3.0401"
"002686.SZ","亿利达","2013-01-18","33.6069","22.3200","27.3181","3.1155"
"002686.SZ","亿利达","2013-01-25","30.9419","20.5500","25.1518","2.8684"
"002686.SZ","亿利达","2013-02-01","32.1464","21.3500","26.1309","2.9801"
"002686.SZ","亿利达","2013-02-08","32.0711","21.3000","26.0697","2.9731"
"002686.SZ","亿利达","2013-02-22","32.2970","21.4500","26.2533","2.9941"
"002686.SZ","亿利达","2013-03-01","32.7035","21.7200","26.5838","3.0317"
"002686.SZ","亿利达","2013-03-08","32.2970","21.4500","26.2533","2.9941"
"002686.SZ","亿利达","2013-03-15","29.4813","19.5800","23.9645","2.7330"
"002686.SZ","亿利达","2013-03-22","30.2492","20.0900","24.5887","2.8042"
"002686.SZ","亿利达","2013-03-29","28.8038","19.1300","23.4138","2.6702"
"002686.SZ","亿利达","2013-04-03","29.0899","19.3200","23.6463","2.6967"
"002686.SZ","亿利达","2013-04-12","29.0899","19.3200","23.6463","2.6967"
"002686.SZ","亿利达","2013-04-19","29.4813","19.5800","23.9645","2.7330"
"002686.SZ","亿利达","2013-04-26","23.0770","19.0200","23.2791","2.6549"
"002686.SZ","亿利达","2013-05-03","23.3318","19.2300","23.5362","2.6842"
"002686.SZ","亿利达","2013-05-10","25.1518","20.7300","25.3721","2.8936"
"002686.SZ","亿利达","2013-05-17","25.2246","20.7900","25.4455","2.9019"
"002686.SZ","亿利达","2013-05-24","27.8938","22.9900","28.1381","3.2090"
"002686.SZ","亿利达","2013-05-31","29.5925","24.5726","29.8516","3.4044"
"002686.SZ","亿利达","2013-06-07","26.1709","21.7315","26.4002","3.0108"
"002686.SZ","亿利达","2013-06-14","26.4075","21.9279","26.6388","3.0380"
"002686.SZ","亿利达","2013-06-21","25.4430","21.1270","25.6658","2.9271"
"002686.SZ","亿利达","2013-06-28","21.5665","17.9081","21.7554","2.4811"
"002686.SZ","亿利达","2013-07-05","22.2762","18.4974","22.4713","2.5627"
"002686.SZ","亿利达","2013-07-12","22.0579","18.3161","22.2510","2.5376"
"002686.SZ","亿利达","2013-07-19","23.8778","19.8273","24.0869","2.7470"
"002686.SZ","亿利达","2013-07-26","23.1680","19.2379","23.3709","2.6653"
"002686.SZ","亿利达","2013-08-02","23.8232","19.7820","24.0319","2.7407"
"002686.SZ","亿利达","2013-08-09","24.2418","20.1296","24.4541","2.7889"
"002686.SZ","亿利达","2013-08-16","21.8427","19.4646","23.6463","2.6967"
"002686.SZ","亿利达","2013-08-23","21.7409","19.3739","23.5362","2.6842"
"002686.SZ","亿利达","2013-08-30","21.3000","18.9810","23.0588","2.6297"
"002686.SZ","亿利达","2013-09-06","22.4702","20.0238","24.3256","2.7742"
"002686.SZ","亿利达","2013-09-13","22.8602","20.3714","24.7479","2.8224"
"002686.SZ","亿利达","2013-09-18","22.5550","20.0993","24.4174","2.7847"
"002686.SZ","亿利达","2013-09-27","23.7421","21.1572","25.7025","2.9312"
"002686.SZ","亿利达","2013-09-30","23.2842","20.7492","25.2068","2.8747"
"002686.SZ","亿利达","2013-10-11","25.4040","22.6382","27.5017","3.1364"
"002686.SZ","亿利达","2013-10-18","25.6753","22.8800","27.7954","3.1699"
"002686.SZ","亿利达","2013-10-25","25.8958","23.0765","28.0341","3.1971"
"002686.SZ","亿利达","2013-11-01","24.1695","23.8774","29.0071","3.3081"
"002686.SZ","亿利达","2013-11-08","23.3894","23.1067","28.0708","3.2013"
"002686.SZ","亿利达","2013-11-15","26.2499","25.9327","31.5040","3.5929"
"002686.SZ","亿利达","2013-11-22","28.2997","27.9577","33.9640","3.8734"
"002686.SZ","亿利达","2013-11-29","29.0340","28.6831","34.8453","3.9739"
"002686.SZ","亿利达","2013-12-06","29.0340","28.6831","34.8453","3.9739"
"002686.SZ","亿利达","2013-12-13","27.5349","27.2021","33.0461","3.7687"
"002686.SZ","亿利达","2013-12-20","25.6992","25.3886","30.8430","3.5175"
"002686.SZ","亿利达","2013-12-27","26.4641","26.1443","31.7610","3.6222"
"002686.SZ","亿利达","2014-01-03","26.4641","26.1443","26.7689","3.2586"
"002686.SZ","亿利达","2014-01-10","24.7814","24.4819","25.0669","3.0514"
"002686.SZ","亿利达","2014-01-17","24.4907","24.1948","24.7729","3.0156"
"002686.SZ","亿利达","2014-01-24","26.5253","26.2047","26.8308","3.2661"
"002686.SZ","亿利达","2014-01-30","26.1581","25.8420","26.4595","3.2209"
"002686.SZ","亿利达","2014-02-07","26.4182","26.0989","26.7225","3.2529"
"002686.SZ","亿利达","2014-02-14","29.2788","28.9249","29.6160","3.6052"
"002686.SZ","亿利达","2014-02-21","28.2997","27.9577","28.6258","3.4846"
"002686.SZ","亿利达","2014-02-28","26.2652","25.9478","26.5678","3.2341"
"002686.SZ","亿利达","2014-03-07","27.1372","26.8092","27.4498","3.3415"
"002686.SZ","亿利达","2014-03-14","27.1066","26.7790","27.4188","3.3377"
"002686.SZ","亿利达","2014-03-21","27.1983","26.8696","27.5117","3.3490"
"002686.SZ","亿利达","2014-03-28","25.5768","25.2677","25.8715","3.1493"
"002686.SZ","亿利达","2014-04-04","26.9995","26.6732","27.3105","3.3245"
"002686.SZ","亿利达","2014-04-11","27.7643","27.4288","28.0842","3.4187"
"002686.SZ","亿利达","2014-04-18","29.0493","28.6982","29.3839","3.5769"
"002686.SZ","亿利达","2014-04-25","28.0020","26.0385","26.6606","3.2454"
"002686.SZ","亿利达","2014-04-30","27.4169","25.4944","26.1036","3.1776"
"002686.SZ","亿利达","2014-05-09","26.3280","24.4819","25.0669","3.0514"
"002686.SZ","亿利达","2014-05-16","27.5794","25.6455","26.2583","3.1964"
"002686.SZ","亿利达","2014-05-23","28.3920","26.4012","27.0320","3.2906"
"002686.SZ","亿利达","2014-05-30","28.7983","26.7790","27.4188","3.3377"
"002686.SZ","亿利达","2014-06-06","29.7572","27.6706","28.3318","3.4488"
"002686.SZ","亿利达","2014-06-13","30.9436","28.7738","29.4613","3.5863"
"002686.SZ","亿利达","2014-06-20","30.4398","28.3053","28.9816","3.5279"
"002686.SZ","亿利达","2014-06-27","30.6185","28.6940","29.1518","3.5486"
"002686.SZ","亿利达","2014-07-04","32.4713","30.4302","30.9158","3.7634"
"002686.SZ","亿利达","2014-07-11","34.4540","32.2883","32.8036","3.9932"
"002686.SZ","亿利达","2014-07-18","39.6871","37.1925","37.7860","4.5997"
"002686.SZ","亿利达","2014-07-25","36.8918","34.5729","35.1246","4.2757"
"002686.SZ","亿利达","2014-08-01","37.6096","37.0402","37.6313","4.5808"
"002686.SZ","亿利达","2014-08-08","38.0426","37.4667","38.0645","4.6336"
"002686.SZ","亿利达","2014-08-15","38.2282","37.6494","38.2502","4.6562"
"002686.SZ","亿利达","2014-08-22","39.7746","39.1725","39.7975","4.8445"
"002686.SZ","亿利达","2014-08-29","37.7024","37.1316","37.7241","4.5921"
"002686.SZ","亿利达","2014-09-05","39.2489","38.6546","39.2714","4.7805"
"002686.SZ","亿利达","2014-09-12","44.1356","43.4674","44.1610","5.3757"
"002686.SZ","亿利达","2014-09-19","44.1356","43.4674","44.1610","5.3757"
"002686.SZ","亿利达","2014-09-26","44.0738","43.4065","44.0991","5.3682"
"002686.SZ","亿利达","2014-09-30","45.9604","45.2646","45.9869","5.5980"
"002686.SZ","亿利达","2014-10-10","44.7233","44.0462","44.7490","5.4473"
"002686.SZ","亿利达","2014-10-17","45.7749","45.0818","45.8012","5.5754"
"002686.SZ","亿利达","2014-10-24","43.5789","42.9191","43.6040","5.3079"
"002686.SZ","亿利达","2014-10-31","47.1248","44.6554","45.3680","5.5226"
"002686.SZ","亿利达","2014-11-07","44.5853","42.2490","42.9232","5.2250"
"002686.SZ","亿利达","2014-11-14","42.2708","40.0558","40.6950","4.9538"
"002686.SZ","亿利达","2014-11-21","44.6496","42.3099","42.9851","5.2326"
"002686.SZ","亿利达","2014-11-28","45.5818","43.1933","43.8825","5.3418"
"002686.SZ","亿利达","2014-12-05","46.7069","44.2594","44.9656","5.4737"
"002686.SZ","亿利达","2014-12-12","46.5783","44.1376","44.8419","5.4586"
"002686.SZ","亿利达","2014-12-19","42.6566","40.4213","41.0664","4.9990"
"002686.SZ","亿利达","2014-12-26","41.4029","39.2334","39.8594","4.8521"
"002686.SZ","亿利达","2014-12-31","40.5350","38.4109","41.6101","4.3745"
"002686.SZ","亿利达","2015-01-09","40.6957","38.5632","41.7751","4.3919"
"002686.SZ","亿利达","2015-01-16","40.2779","38.1673","41.3462","4.3468"
"002686.SZ","亿利达","2015-01-23","41.6279","39.4466","42.7321","4.4925"
"002686.SZ","亿利达","2015-01-30","42.1101","39.9035","43.2270","4.5445"
"002686.SZ","亿利达","2015-02-06","40.4386","38.3196","41.5111","4.3641"
"002686.SZ","亿利达","2015-02-13","42.1101","39.9035","43.2270","4.5445"
"002686.SZ","亿利达","2015-02-17","42.5602","40.3300","43.6890","4.5931"
"002686.SZ","亿利达","2015-02-27","43.7495","41.4570","44.9099","4.7215"
"002686.SZ","亿利达","2015-03-06","43.6531","41.3656","44.8109","4.7110"
"002686.SZ","亿利达","2015-03-13","44.2960","41.9748","45.4709","4.7804"
"002686.SZ","亿利达","2015-03-20","52.1073","49.3768","53.4893","5.6234"
"002686.SZ","亿利达","2015-03-27","53.3609","50.5648","54.7762","5.7587"
"002686.SZ","亿利达","2015-04-03","58.3730","53.8850","58.3730","6.1369"
"002686.SZ","亿利达","2015-04-10","57.7460","53.3062","57.7460","6.0709"
"002686.SZ","亿利达","2015-04-17","56.2941","51.9660","56.2941","5.9183"
"002686.SZ","亿利达","2015-04-24","56.8609","54.7074","59.2639","6.2305"
"002686.SZ","亿利达","2015-04-30","59.5204","57.2661","62.0357","6.5219"
"002686.SZ","亿利达","2015-05-08","57.6524","55.4689","60.0889","6.3172"
"002686.SZ","亿利达","2015-05-15","67.3720","64.8204","70.2192","7.3823"
"002686.SZ","亿利达","2015-05-22","74.0839","71.2780","77.2147","8.1177"
"002686.SZ","亿利达","2015-05-29","80.2575","77.2179","83.6493","8.7942"
"002686.SZ","亿利达","2015-06-05","99.7283","95.9512","103.9429","10.9277"
"002686.SZ","亿利达","2015-06-12","102.2294","98.3576","106.5497","11.2017"
"002686.SZ","亿利达","2015-06-19","100.5831","96.7736","104.8338","11.0214"
"002686.SZ","亿利达","2015-06-26","77.1865","74.2632","80.4485","8.4577"
"002686.SZ","亿利达","2015-07-03","53.1884","51.1740","55.4362","5.8281"
"002686.SZ","亿利达","2015-07-10","43.0889","41.4570","44.9099","4.7215"
"002686.SZ","亿利达","2015-07-17","43.0889","41.4570","44.9099","4.7215"
"002686.SZ","亿利达","2015-07-24","43.0889","41.4570","44.9099","4.7215"
"002686.SZ","亿利达","2015-07-31","57.3675","55.1948","59.7919","6.2860"
"002686.SZ","亿利达","2015-08-07","57.5575","55.3776","59.9899","6.3068"
"002686.SZ","亿利达","2015-08-14","62.5027","62.7938","67.7608","7.1238"
"002686.SZ","亿利达","2015-08-21","77.5691","77.9304","84.0947","8.8410"
"002686.SZ","亿利达","2015-08-28","77.5691","77.9304","84.0947","8.8410"
"002686.SZ","亿利达","2015-09-02","77.5691","77.9304","84.0947","8.8410"
"002686.SZ","亿利达","2015-09-11","77.5691","77.9304","84.0947","8.8410"
"002687.SZ","乔治白","2012-07-13","25.8453","25.3800","26.5459","7.1999"
"002687.SZ","乔治白","2012-07-20","21.5785","21.1900","22.1634","6.0113"
"002687.SZ","乔治白","2012-07-27","21.7618","21.3700","22.3517","6.0623"
"002687.SZ","乔治白","2012-08-03","20.2648","19.9000","20.8142","5.6453"
"002687.SZ","乔治白","2012-08-10","20.4787","20.1100","21.0338","5.7049"
"002687.SZ","乔治白","2012-08-17","19.3687","19.0200","19.8937","5.3957"
"002687.SZ","乔治白","2012-08-24","17.7597","18.4300","19.2766","5.2283"
"002687.SZ","乔治白","2012-08-31","16.8442","17.4800","18.2830","4.9588"
"002687.SZ","乔治白","2012-09-07","18.0873","18.7700","19.6323","5.3248"
"002687.SZ","乔治白","2012-09-14","17.4513","18.1100","18.9419","5.1375"
"002687.SZ","乔治白","2012-09-21","15.9770","16.5800","17.3416","4.7035"
"002687.SZ","乔治白","2012-09-28","16.2082","16.8200","17.5927","4.7716"
"002687.SZ","乔治白","2012-10-12","16.1504","16.7600","17.5299","4.7545"
"002687.SZ","乔治白","2012-10-19","16.2950","16.9100","17.6868","4.7971"
"002687.SZ","乔治白","2012-10-26","15.6397","16.2300","16.9756","4.6042"
"002687.SZ","乔治白","2012-11-02","16.7670","16.8600","17.6345","4.7829"
"002687.SZ","乔治白","2012-11-09","16.2300","16.3200","17.0697","4.6297"
"002687.SZ","乔治白","2012-11-16","16.9957","17.0900","17.8751","4.8482"
"002687.SZ","乔治白","2012-11-23","17.3736","17.4700","18.2725","4.9560"
"002687.SZ","乔治白","2012-11-30","15.1858","15.2700","15.9715","4.3319"
"002687.SZ","乔治白","2012-12-07","15.5140","15.6000","16.3166","4.4255"
"002687.SZ","乔治白","2012-12-14","15.8919","15.9800","16.7141","4.5333"
"002687.SZ","乔治白","2012-12-21","17.3040","17.4000","18.1993","4.9361"
"002687.SZ","乔治白","2012-12-28","19.1935","19.3000","20.1866","5.4751"
"002687.SZ","乔治白","2013-01-04","19.2134","19.3200","19.9407","2.0064"
"002687.SZ","乔治白","2013-01-11","22.4853","22.6100","23.3364","2.3480"
"002687.SZ","乔治白","2013-01-18","21.4013","21.5200","22.2114","2.2348"
"002687.SZ","乔治白","2013-01-25","19.4123","19.5200","20.1472","2.0271"
"002687.SZ","乔治白","2013-02-01","19.3228","19.4300","20.0543","2.0178"
"002687.SZ","乔治白","2013-02-08","19.7604","19.8700","20.5084","2.0635"
"002687.SZ","乔治白","2013-02-22","19.4621","19.5700","20.1988","2.0323"
"002687.SZ","乔治白","2013-03-01","19.6609","19.7700","20.4052","2.0531"
"002687.SZ","乔治白","2013-03-08","19.4024","19.5100","20.1368","2.0261"
"002687.SZ","乔治白","2013-03-15","18.9449","19.0500","19.6620","1.9783"
"002687.SZ","乔治白","2013-03-22","21.9947","21.3100","21.9947","2.2130"
"002687.SZ","乔治白","2013-03-29","20.2297","19.6000","20.2297","2.0354"
"002687.SZ","乔治白","2013-04-03","19.7756","19.1600","19.7756","1.9898"
"002687.SZ","乔治白","2013-04-12","19.8169","19.2000","19.8169","1.9939"
"002687.SZ","乔治白","2013-04-19","22.1288","21.4400","22.1288","2.2265"
"002687.SZ","乔治白","2013-04-26","20.2526","20.4776","20.6426","2.0770"
"002687.SZ","乔治白","2013-05-03","19.8273","20.0475","20.2091","2.0334"
"002687.SZ","乔治白","2013-05-10","19.7260","19.9451","20.1059","2.0230"
"002687.SZ","乔治白","2013-05-17","20.3336","20.5595","20.7251","2.0853"
"002687.SZ","乔治白","2013-05-24","19.9285","20.1499","20.3123","2.0438"
"002687.SZ","乔治白","2013-05-31","21.1032","21.3376","21.5096","2.1642"
"002687.SZ","乔治白","2013-06-07","18.9159","19.1260","19.2802","1.9399"
"002687.SZ","乔治白","2013-06-14","17.5387","17.7336","17.8765","1.7987"
"002687.SZ","乔治白","2013-06-21","16.1615","16.3411","16.4728","1.6574"
"002687.SZ","乔治白","2013-06-28","14.8249","14.9896","15.1104","1.5204"
"002687.SZ","乔治白","2013-07-05","14.8451","15.0100","15.1310","1.5224"
"002687.SZ","乔治白","2013-07-12","14.7844","14.9486","15.0691","1.5162"
"002687.SZ","乔治白","2013-07-19","14.9261","15.0920","15.2136","1.5307"
"002687.SZ","乔治白","2013-07-26","15.2097","15.3786","15.5026","1.5598"
"002687.SZ","乔治白","2013-08-02","18.2897","16.4025","16.5347","1.6637"
"002687.SZ","乔治白","2013-08-09","19.3857","17.3854","17.5255","1.7634"
"002687.SZ","乔治白","2013-08-16","18.6322","16.7097","16.8443","1.6948"
"002687.SZ","乔治白","2013-08-23","18.4267","16.5254","16.6586","1.6761"
"002687.SZ","乔治白","2013-08-30","18.1983","16.3206","16.4521","1.6554"
"002687.SZ","乔治白","2013-09-06","18.4723","16.5663","16.6998","1.6803"
"002687.SZ","乔治白","2013-09-13","20.1392","18.0612","18.2067","1.8319"
"002687.SZ","乔治白","2013-09-18","19.2258","17.2421","17.3810","1.7488"
"002687.SZ","乔治白","2013-09-27","18.9062","16.9554","17.0920","1.7197"
"002687.SZ","乔治白","2013-09-30","18.9747","17.0168","17.1540","1.7260"
"002687.SZ","乔治白","2013-10-11","19.6825","17.6517","17.7939","1.7904"
"002687.SZ","乔治白","2013-10-18","19.4085","17.4059","17.5462","1.7654"
