"代码","简称","时间","市盈率TTM","收盘价(元)","PE市盈率","PB市净率"
"002431.SZ","棕榈园林","2011-04-22","80.3398","113.3563","80.3398","8.1364"
"002431.SZ","棕榈园林","2011-04-29","66.7644","98.5917","69.8756","7.0766"
"002431.SZ","棕榈园林","2011-05-06","65.3050","96.4365","68.3481","6.9220"
"002431.SZ","棕榈园林","2011-05-13","67.3090","99.3958","70.4455","7.1344"
"002431.SZ","棕榈园林","2011-05-20","70.2715","103.7705","73.5460","7.4484"
"002431.SZ","棕榈园林","2011-05-27","61.6454","91.0324","64.5180","6.5341"
"002431.SZ","棕榈园林","2011-06-03","60.3385","89.1024","63.1502","6.3955"
"002431.SZ","棕榈园林","2011-06-10","59.2493","87.4941","62.0103","6.2801"
"002431.SZ","棕榈园林","2011-06-17","56.0473","82.7655","58.6590","5.9407"
"002431.SZ","棕榈园林","2011-06-24","57.5503","84.9850","60.2320","6.1000"
"002431.SZ","棕榈园林","2011-07-01","57.9641","85.5962","60.6652","6.1439"
"002431.SZ","棕榈园林","2011-07-08","66.5466","98.2700","69.6476","7.0536"
"002431.SZ","棕榈园林","2011-07-15","75.5865","111.6193","79.1087","8.0117"
"002431.SZ","棕榈园林","2011-07-22","78.6578","116.1548","82.3232","8.3373"
"002431.SZ","棕榈园林","2011-07-29","83.3847","123.1350","87.2703","8.8383"
"002431.SZ","棕榈园林","2011-08-05","82.5570","121.9127","86.4040","8.7506"
"002431.SZ","棕榈园林","2011-08-12","84.2996","124.4860","88.2279","8.9353"
"002431.SZ","棕榈园林","2011-08-19","63.3203","113.2276","80.2486","8.1272"
"002431.SZ","棕榈园林","2011-08-26","63.3563","113.2920","80.2942","8.1318"
"002431.SZ","棕榈园林","2011-09-02","60.8019","108.7242","77.0569","7.8039"
"002431.SZ","棕榈园林","2011-09-09","56.4127","100.8755","71.4942","7.2406"
"002431.SZ","棕榈园林","2011-09-16","60.2443","107.7271","76.3502","7.7324"
"002431.SZ","棕榈园林","2011-09-23","57.4740","102.7734","72.8393","7.3768"
"002431.SZ","棕榈园林","2011-09-30","57.3841","102.6125","72.7253","7.3653"
"002431.SZ","棕榈园林","2011-10-14","59.7226","106.7942","75.6890","7.6654"
"002431.SZ","棕榈园林","2011-10-21","54.8836","98.1413","69.5564","7.0443"
"002431.SZ","棕榈园林","2011-10-28","53.5320","111.0081","78.6755","7.9679"
"002431.SZ","棕榈园林","2011-11-04","54.7575","113.5493","80.4766","8.1503"
"002431.SZ","棕榈园林","2011-11-11","52.5393","108.9494","77.2165","7.8201"
"002431.SZ","棕榈园林","2011-11-18","48.9405","101.4867","71.9274","7.2844"
"002431.SZ","棕榈园林","2011-11-25","48.8009","101.1972","71.7222","7.2637"
"002431.SZ","棕榈园林","2011-12-02","46.3655","96.1470","68.1429","6.9012"
"002431.SZ","棕榈园林","2011-12-09","40.8432","84.6955","60.0269","6.0792"
"002431.SZ","棕榈园林","2011-12-16","38.0821","78.9698","55.9688","5.6682"
"002431.SZ","棕榈园林","2011-12-23","37.1513","77.0398","54.6010","5.5297"
"002431.SZ","棕榈园林","2011-12-30","37.5081","77.7797","55.1253","5.5828"
"002431.SZ","棕榈园林","2012-01-06","32.1720","66.7142","28.8081","4.1489"
"002431.SZ","棕榈园林","2012-01-13","32.9010","68.2261","29.4609","4.2429"
"002431.SZ","棕榈园林","2012-01-20","33.4284","69.3197","29.9332","4.3109"
"002431.SZ","棕榈园林","2012-02-03","34.4988","71.5393","30.8916","4.4489"
"002431.SZ","棕榈园林","2012-02-10","36.9031","76.5251","33.0446","4.7590"
"002431.SZ","棕榈园林","2012-02-17","36.5774","75.8496","32.7529","4.7170"
"002431.SZ","棕榈园林","2012-02-24","41.0293","85.0815","36.7393","5.2911"
"002431.SZ","棕榈园林","2012-03-02","39.9745","82.8942","35.7948","5.1551"
"002431.SZ","棕榈园林","2012-03-09","39.5402","81.9935","35.4059","5.0991"
"002431.SZ","棕榈园林","2012-03-16","43.4027","90.0031","38.8645","5.5972"
"002431.SZ","棕榈园林","2012-03-23","39.9435","82.8299","35.7670","5.1511"
"002431.SZ","棕榈园林","2012-03-30","35.9724","74.5951","32.2112","4.6390"
"002431.SZ","棕榈园林","2012-04-06","33.3363","77.2006","33.3363","4.8010"
"002431.SZ","棕榈园林","2012-04-13","33.6835","78.0048","33.6835","4.8510"
"002431.SZ","棕榈园林","2012-04-20","32.2528","74.6916","32.2528","4.6450"
"002431.SZ","棕榈园林","2012-04-27","31.2225","67.4541","29.1276","4.1949"
"002431.SZ","棕榈园林","2012-05-04","31.8627","68.8372","29.7248","4.2809"
"002431.SZ","棕榈园林","2012-05-11","33.5005","72.3756","31.2527","4.5009"
"002431.SZ","棕榈园林","2012-05-18","35.4064","76.6568","33.0307","4.7570"
"002431.SZ","棕榈园林","2012-05-25","34.1408","73.9167","31.8500","4.5870"
"002431.SZ","棕榈园林","2012-06-01","37.9673","82.2013","35.4198","5.1011"
"002431.SZ","棕榈园林","2012-06-08","37.6993","81.6211","35.1698","5.0651"
"002431.SZ","棕榈园林","2012-06-15","38.7117","83.8131","36.1143","5.2011"
"002431.SZ","棕榈园林","2012-06-21","37.2228","80.5895","34.7253","5.0010"
"002431.SZ","棕榈园林","2012-06-29","38.3991","83.1362","35.8226","5.1591"
"002431.SZ","棕榈园林","2012-07-06","39.0989","84.6513","36.4754","5.2531"
"002431.SZ","棕榈园林","2012-07-13","41.6747","90.2281","38.8784","5.5992"
"002431.SZ","棕榈园林","2012-07-20","38.8160","84.0388","36.2115","5.2151"
"002431.SZ","棕榈园林","2012-07-27","33.3517","72.2082","31.1138","4.4809"
"002431.SZ","棕榈园林","2012-08-03","34.2450","74.1424","31.9473","4.6010"
"002431.SZ","棕榈园林","2012-08-10","39.6051","85.7473","36.9477","5.3211"
"002431.SZ","棕榈园林","2012-08-17","33.1065","77.3660","33.3363","4.8010"
"002431.SZ","棕榈园林","2012-08-24","31.9340","74.6259","32.1556","4.6310"
"002431.SZ","棕榈园林","2012-08-31","29.7959","69.6294","30.0026","4.3209"
"002431.SZ","棕榈园林","2012-09-07","32.8306","76.7212","33.0585","4.7610"
"002431.SZ","棕榈园林","2012-09-14","31.4512","73.4977","31.6695","4.5610"
"002431.SZ","棕榈园林","2012-09-21","30.3476","70.9188","30.5582","4.4009"
"002431.SZ","棕榈园林","2012-09-28","31.4788","73.5621","31.6972","4.5650"
"002431.SZ","棕榈园林","2012-10-12","33.1893","77.5594","33.4196","4.8130"
"002431.SZ","棕榈园林","2012-10-19","34.2101","79.9448","34.4475","4.9610"
"002431.SZ","棕榈园林","2012-10-26","30.7041","72.5306","31.2527","4.5009"
"002431.SZ","棕榈园林","2012-11-02","29.9535","70.7576","30.4888","4.3909"
"002431.SZ","棕榈园林","2012-11-09","29.3804","69.4037","29.9054","4.3069"
"002431.SZ","棕榈园林","2012-11-16","28.0021","66.1479","28.5025","4.1049"
"002431.SZ","棕榈园林","2012-11-23","27.1424","64.1170","27.6274","3.9788"
"002431.SZ","棕榈园林","2012-11-30","25.2865","59.7330","25.7384","3.7068"
"002431.SZ","棕榈园林","2012-12-07","28.5207","67.3729","29.0303","4.1809"
"002431.SZ","棕榈园林","2012-12-14","29.0938","68.7268","29.6137","4.2649"
"002431.SZ","棕榈园林","2012-12-21","28.6844","67.7597","29.1970","4.2049"
"002431.SZ","棕榈园林","2012-12-28","30.9497","73.1108","31.5028","4.5369"
"002431.SZ","棕榈园林","2013-01-04","31.0179","73.2720","29.3247","3.9740"
"002431.SZ","棕榈园林","2013-01-11","29.4077","69.4682","27.8024","3.7677"
"002431.SZ","棕榈园林","2013-01-18","30.8951","72.9819","29.2086","3.9583"
"002431.SZ","棕榈园林","2013-01-25","29.6533","70.0484","28.0346","3.7992"
"002431.SZ","棕榈园林","2013-02-01","34.8116","82.2336","32.9113","4.4601"
"002431.SZ","棕榈园林","2013-02-08","38.6052","91.1951","36.4978","4.9461"
"002431.SZ","棕榈园林","2013-02-22","35.1800","83.1039","33.2596","4.5073"
"002431.SZ","棕榈园林","2013-03-01","37.0905","87.6170","35.0658","4.7520"
"002431.SZ","棕榈园林","2013-03-08","33.9655","80.2349","32.1114","4.3517"
"002431.SZ","棕榈园林","2013-03-15","34.1156","80.5895","32.2533","4.3709"
"002431.SZ","棕榈园林","2013-03-22","33.1058","78.2041","31.2986","4.2415"
"002431.SZ","棕榈园林","2013-03-29","32.7049","81.7178","32.7049","4.4321"
"002431.SZ","棕榈园林","2013-04-03","30.0601","75.1095","30.0601","4.0737"
"002431.SZ","棕榈园林","2013-04-12","30.5374","76.3022","30.5374","4.1384"
"002431.SZ","棕榈园林","2013-04-19","33.7886","84.4256","33.7886","4.5790"
"002431.SZ","棕榈园林","2013-04-26","29.2121","71.5313","28.6280","3.8796"
"002431.SZ","棕榈园林","2013-05-03","29.4886","72.2082","28.8990","3.9163"
"002431.SZ","棕榈园林","2013-05-10","30.0415","73.5621","29.4408","3.9898"
"002431.SZ","棕榈园林","2013-05-17","32.3848","79.3001","31.7373","4.3010"
"002431.SZ","棕榈园林","2013-05-24","34.7544","85.2590","34.0595","4.6157"
"002431.SZ","棕榈园林","2013-05-31","34.7544","85.2590","34.0595","4.6157"
"002431.SZ","棕榈园林","2013-06-07","32.9535","80.8410","32.2946","4.3765"
"002431.SZ","棕榈园林","2013-06-14","34.3753","84.3289","33.6879","4.5653"
"002431.SZ","棕榈园林","2013-06-21","31.9899","78.4770","31.3502","4.2485"
"002431.SZ","棕榈园林","2013-06-28","29.9520","73.4778","29.3531","3.9779"
"002431.SZ","棕榈园林","2013-07-05","30.2521","74.2141","29.6472","4.0177"
"002431.SZ","棕榈园林","2013-07-12","27.7245","68.0134","27.1702","3.6821"
"002431.SZ","棕榈园林","2013-07-19","30.3153","74.3691","29.7092","4.0261"
"002431.SZ","棕榈园林","2013-07-26","29.5570","72.5089","28.9661","3.9254"
"002431.SZ","棕榈园林","2013-08-02","28.0155","75.2217","30.0498","4.0723"
"002431.SZ","棕榈园林","2013-08-09","29.4300","79.0196","31.5670","4.2779"
"002431.SZ","棕榈园林","2013-08-16","28.2897","75.9580","30.3439","4.1121"
"002431.SZ","棕榈园林","2013-08-23","28.4629","76.4231","30.5297","4.1373"
"002431.SZ","棕榈园林","2013-08-30","27.1062","72.7802","29.0744","3.9401"
"002431.SZ","棕榈园林","2013-09-06","28.0155","75.2217","30.0498","4.0723"
"002431.SZ","棕榈园林","2013-09-13","27.8567","74.7954","29.8795","4.0492"
"002431.SZ","棕榈园林","2013-09-18","28.4485","76.3843","30.5142","4.1352"
"002431.SZ","棕榈园林","2013-09-27","26.5288","71.2300","28.4552","3.8562"
"002431.SZ","棕榈园林","2013-09-30","26.3412","70.7262","28.2539","3.8289"
"002431.SZ","棕榈园林","2013-10-11","26.2690","70.5324","28.1765","3.8184"
"002431.SZ","棕榈园林","2013-10-18","29.4877","79.1746","31.6289","4.2863"
"002431.SZ","棕榈园林","2013-10-25","28.3619","76.1518","30.4213","4.1226"
"002431.SZ","棕榈园林","2013-11-01","27.4778","74.7954","29.8795","4.0492"
"002431.SZ","棕榈园林","2013-11-08","27.8907","75.9193","30.3284","4.1101"
"002431.SZ","棕榈园林","2013-11-15","29.4568","80.1822","32.0314","4.3408"
"002431.SZ","棕榈园林","2013-11-22","29.6419","80.6860","32.2327","4.3681"
"002431.SZ","棕榈园林","2013-11-29","30.1829","82.1587","32.8210","4.4478"
"002431.SZ","棕榈园林","2013-12-06","29.6134","80.6085","32.2017","4.3639"
"002431.SZ","棕榈园林","2013-12-13","30.2541","82.3524","32.8984","4.4583"
"002431.SZ","棕榈园林","2013-12-20","28.6453","77.9732","31.1490","4.2212"
"002431.SZ","棕榈园林","2013-12-27","28.8303","78.4770","31.3502","4.2485"
"002431.SZ","棕榈园林","2014-01-03","28.3178","77.0819","22.9847","3.5528"
"002431.SZ","棕榈园林","2014-01-10","25.7836","70.1837","20.9277","3.2349"
"002431.SZ","棕榈园林","2014-01-17","25.1002","68.3235","20.3730","3.1492"
"002431.SZ","棕榈园林","2014-01-24","26.7660","72.8577","21.7251","3.3581"
"002431.SZ","棕榈园林","2014-01-30","25.6982","69.9511","20.8584","3.2242"
"002431.SZ","棕榈园林","2014-02-07","26.0826","70.9975","21.1704","3.2724"
"002431.SZ","棕榈园林","2014-02-14","27.2215","74.0978","22.0948","3.4153"
"002431.SZ","棕榈园林","2014-02-21","27.3639","74.4854","22.2104","3.4332"
"002431.SZ","棕榈园林","2014-02-28","25.8121","70.2612","20.9508","3.2385"
"002431.SZ","棕榈园林","2014-03-07","25.7693","70.1449","20.9161","3.2331"
"002431.SZ","棕榈园林","2014-03-14","24.2602","66.0370","19.6912","3.0438"
"002431.SZ","棕榈园林","2014-03-21","23.9897","65.3006","19.4717","3.0098"
"002431.SZ","棕榈园林","2014-03-28","19.1250","64.1380","19.1250","2.9562"
"002431.SZ","棕榈园林","2014-04-04","19.7259","66.1532","19.7259","3.0491"
"002431.SZ","棕榈园林","2014-04-11","20.0957","67.3934","20.0957","3.1063"
"002431.SZ","棕榈园林","2014-04-18","21.1935","71.0750","21.1935","3.2760"
"002431.SZ","棕榈园林","2014-04-25","20.3961","68.4010","20.3961","3.1527"
"002431.SZ","棕榈园林","2014-04-30","19.5288","65.5332","19.5410","3.0205"
"002431.SZ","棕榈园林","2014-05-09","19.7483","66.2695","19.7606","3.0545"
"002431.SZ","棕榈园林","2014-05-16","20.1756","68.2066","20.1881","3.1206"
"002431.SZ","棕榈园林","2014-05-23","20.1756","68.2066","20.1881","3.1206"
"002431.SZ","棕榈园林","2014-05-30","20.3950","68.9484","20.4077","3.1545"
"002431.SZ","棕榈园林","2014-06-06","19.5057","65.9422","19.5179","3.0170"
"002431.SZ","棕榈园林","2014-06-13","20.0254","67.6991","20.0379","3.0974"
"002431.SZ","棕榈园林","2014-06-20","19.9677","67.5039","19.9801","3.0884"
"002431.SZ","棕榈园林","2014-06-27","20.7530","70.1587","20.7659","3.2099"
"002431.SZ","棕榈园林","2014-07-04","20.9031","70.6663","20.9161","3.2331"
"002431.SZ","棕榈园林","2014-07-11","20.5451","69.4560","20.5579","3.1777"
"002431.SZ","棕榈园林","2014-07-18","19.6328","66.3716","19.6450","3.0366"
"002431.SZ","棕榈园林","2014-07-25","19.8753","67.1915","19.8877","3.0741"
"002431.SZ","棕榈园林","2014-08-01","19.2866","68.0114","20.1303","3.1116"
"002431.SZ","棕榈园林","2014-08-08","19.9177","70.2368","20.7890","3.2135"
"002431.SZ","棕榈园林","2014-08-15","20.0949","70.8615","20.9739","3.2420"
"002431.SZ","棕榈园林","2014-08-22","19.9842","70.4711","20.8584","3.2242"
"002431.SZ","棕榈园林","2014-08-29","19.9509","70.3539","20.8237","3.2188"
"002431.SZ","棕榈园林","2014-09-05","20.7038","73.0088","21.6095","3.3403"
"002431.SZ","棕榈园林","2014-09-12","20.9695","73.9458","21.8868","3.3832"
"002431.SZ","棕榈园林","2014-09-19","21.3460","75.2732","22.2797","3.4439"
"002431.SZ","棕榈园林","2014-09-26","21.3460","75.2732","22.2797","3.4439"
"002431.SZ","棕榈园林","2014-09-30","21.5563","76.0150","22.4993","3.4778"
"002431.SZ","棕榈园林","2014-10-10","21.3570","75.3123","22.2913","3.4457"
"002431.SZ","棕榈园林","2014-10-17","20.9695","73.9458","21.8868","3.3832"
"002431.SZ","棕榈园林","2014-10-24","20.0284","70.6272","20.9046","3.2313"
"002431.SZ","棕榈园林","2014-10-31","19.9937","72.3060","21.4015","3.3081"
"002431.SZ","棕榈园林","2014-11-07","20.0369","72.4622","21.4477","3.3153"
"002431.SZ","棕榈园林","2014-11-14","19.7346","71.3690","21.1242","3.2653"
"002431.SZ","棕榈园林","2014-11-21","20.0585","72.5403","21.4708","3.3189"
"002431.SZ","棕榈园林","2014-11-28","20.5659","74.3753","22.0140","3.4028"
"002431.SZ","棕榈园林","2014-12-05","21.2136","76.7178","22.7073","3.5100"
"002431.SZ","棕榈园林","2014-12-12","23.7830","86.0098","25.4576","3.9351"
"002431.SZ","棕榈园林","2014-12-19","22.9517","83.0036","24.5678","3.7976"
"002431.SZ","棕榈园林","2014-12-26","22.5415","81.5200","24.1287","3.7297"
"002431.SZ","棕榈园林","2014-12-31","22.7905","82.4180","22.7214","3.3101"
"002431.SZ","棕榈园林","2015-01-09","22.8229","82.5351","22.7537","3.3148"
"002431.SZ","棕榈园林","2015-01-16","22.6826","82.0275","22.6138","3.2944"
"002431.SZ","棕榈园林","2015-01-23","22.8445","82.6132","22.7752","3.3179"
"002431.SZ","棕榈园林","2015-01-30","22.3047","80.6611","22.2370","3.2395"
"002431.SZ","棕榈园林","2015-02-06","26.5578","80.6220","26.4772","3.8572"
"002431.SZ","棕榈园林","2015-02-13","27.4580","83.3550","27.3747","3.9880"
"002431.SZ","棕榈园林","2015-02-17","27.7153","84.1358","27.6312","4.0253"
"002431.SZ","棕榈园林","2015-02-27","27.9468","84.8386","27.8620","4.0590"
"002431.SZ","棕榈园林","2015-03-06","29.5801","89.7969","29.4904","4.2962"
"002431.SZ","棕榈园林","2015-03-13","29.7730","90.3826","29.6827","4.3242"
"002431.SZ","棕榈园林","2015-03-20","32.2680","97.9567","32.1701","4.6866"
"002431.SZ","棕榈园林","2015-03-27","32.9368","99.9869","32.8369","4.7837"
"002431.SZ","棕榈园林","2015-04-03","34.1200","103.5788","34.0165","4.9555"
"002431.SZ","棕榈园林","2015-04-10","36.6536","111.2701","36.5424","5.3235"
"002431.SZ","棕榈园林","2015-04-17","34.9268","106.3508","34.9268","5.0882"
"002431.SZ","棕榈园林","2015-04-24","36.6193","111.5044","36.6193","5.3347"
"002431.SZ","棕榈园林","2015-04-30","38.9091","107.7563","35.3884","5.1554"
"002431.SZ","棕榈园林","2015-05-08","37.9364","105.0624","34.5037","5.0265"
"002431.SZ","棕榈园林","2015-05-15","43.2652","119.8203","39.3504","5.7326"
"002431.SZ","棕榈园林","2015-05-22","50.2576","139.1852","45.7101","6.6591"
"002431.SZ","棕榈园林","2015-05-29","50.2576","139.1852","45.7101","6.6591"
"002431.SZ","棕榈园林","2015-06-05","55.7556","154.4117","50.7106","7.3876"
"002431.SZ","棕榈园林","2015-06-12","63.7771","176.6266","58.0062","8.4504"
"002431.SZ","棕榈园林","2015-06-19","48.3544","133.9145","43.9791","6.4069"
"002431.SZ","棕榈园林","2015-06-26","43.1564","119.1176","39.2514","5.7182"
"002431.SZ","棕榈园林","2015-07-03","31.6989","87.7050","28.8307","4.2001"
"002431.SZ","棕榈园林","2015-07-10","31.1190","86.1004","28.3032","4.1232"
"002431.SZ","棕榈园林","2015-07-17","37.3711","103.3987","33.9896","4.9516"
"002431.SZ","棕榈园林","2015-07-24","38.9412","107.7429","35.4176","5.1597"
"002431.SZ","棕榈园林","2015-07-31","32.5052","89.9358","29.5640","4.3069"
"002431.SZ","棕榈园林","2015-08-07","34.6977","96.0019","31.5581","4.5974"
"002431.SZ","棕榈园林","2015-08-14","36.6355","101.3636","33.3206","4.8542"
"002431.SZ","棕榈园林","2015-08-21","29.2801","81.0126","26.6307","3.8796"
"002431.SZ","棕榈园林","2015-08-28","23.7212","65.6320","21.5748","3.1430"
"002431.SZ","棕榈园林","2015-09-02","23.0917","65.6320","21.5748","3.1430"
"002431.SZ","棕榈园林","2015-09-11","23.0917","65.6320","21.5748","3.1430"
"002432.SZ","九安医疗","2010-06-11","92.4132","29.2700","92.9668","20.3463"
"002432.SZ","九安医疗","2010-06-18","86.0987","27.2700","86.6144","18.9561"
"002432.SZ","九安医疗","2010-06-25","75.9954","24.0700","76.4507","16.7317"
"002432.SZ","九安医疗","2010-07-02","73.1855","23.1800","73.6239","16.1130"
"002432.SZ","九安医疗","2010-07-09","73.2170","23.1900","73.6556","16.1200"
"002432.SZ","九安医疗","2010-07-16","75.5534","23.9300","76.0060","16.6343"
"002432.SZ","九安医疗","2010-07-23","79.7842","25.2700","80.2621","17.5658"
"002432.SZ","九安医疗","2010-07-30","77.3531","24.5000","77.8164","17.0306"
"002432.SZ","九安医疗","2010-08-06","81.7732","25.9000","82.2631","18.0037"
"002432.SZ","九安医疗","2010-08-13","81.3312","25.7600","81.8184","17.9064"
"002432.SZ","九安医疗","2010-08-20","81.1232","25.9900","82.5489","18.0663"
"002432.SZ","九安医疗","2010-08-27","82.4029","26.4000","83.8512","18.3513"
"002432.SZ","九安医疗","2010-09-03","87.7092","28.1000","89.2507","19.5330"
"002432.SZ","九安医疗","2010-09-10","88.9889","28.5100","90.5529","19.8180"
"002432.SZ","九安医疗","2010-09-17","96.7298","30.9900","98.4298","21.5419"
"002432.SZ","九安医疗","2010-09-21","94.1703","30.1700","95.8254","20.9719"
"002432.SZ","九安医疗","2010-09-30","94.3576","30.2300","96.0159","21.0136"
"002432.SZ","九安医疗","2010-10-08","95.6685","30.6500","97.3499","21.3056"
"002432.SZ","九安医疗","2010-10-15","99.4765","31.8700","101.2249","22.1536"
"002432.SZ","九安医疗","2010-10-22","90.5184","29.0000","92.1092","20.1586"
"002432.SZ","九安医疗","2010-10-29","89.8216","29.0900","92.3951","20.2212"
"002432.SZ","九安医疗","2010-11-05","88.4321","28.6400","90.9658","19.9084"
"002432.SZ","九安医疗","2010-11-12","85.8693","27.8100","88.3296","19.3314"
"002432.SZ","九安医疗","2010-11-19","87.6911","28.4000","90.2035","19.7416"
"002432.SZ","九安医疗","2010-11-26","93.6812","30.3400","96.3653","21.0901"
"002432.SZ","九安医疗","2010-12-03","98.6833","31.9600","101.5107","22.2162"
"002432.SZ","九安医疗","2010-12-10","100.3507","32.5000","103.2259","22.5916"
"002432.SZ","九安医疗","2010-12-17","103.4384","33.5000","106.4020","23.2867"
"002432.SZ","九安医疗","2010-12-24","97.2012","31.4800","99.9861","21.8825"
"002432.SZ","九安医疗","2010-12-31","101.5240","32.8800","171.9134","5.2274"
"002432.SZ","九安医疗","2011-01-07","104.5500","33.8600","177.0373","5.3832"
"002432.SZ","九安医疗","2011-01-14","95.4721","30.9200","161.6655","4.9158"
"002432.SZ","九安医疗","2011-01-21","87.4132","28.3100","148.0191","4.5008"
"002432.SZ","九安医疗","2011-01-28","83.4918","27.0400","141.3789","4.2989"
"002432.SZ","九安医疗","2011-02-01","83.7697","27.1300","141.8495","4.3132"
"002432.SZ","九安医疗","2011-02-11","88.1542","28.5500","149.2739","4.5390"
"002432.SZ","九安医疗","2011-02-18","91.7977","29.7300","155.4436","4.7266"
"002432.SZ","九安医疗","2011-02-25","86.9191","28.1500","147.1825","4.4754"
"002432.SZ","九安医疗","2011-03-04","83.7697","27.1300","141.8495","4.3132"
"002432.SZ","九安医疗","2011-03-11","86.0237","27.8600","145.6663","4.4293"
"002432.SZ","九安医疗","2011-03-18","83.8005","27.1400","141.9017","4.3148"
"002432.SZ","九安医疗","2011-03-25","85.1591","27.5800","144.2023","4.3848"
"002432.SZ","九安医疗","2011-04-01","81.1451","26.2800","137.4052","4.1781"
"002432.SZ","九安医疗","2011-04-08","145.5617","27.8400","145.5617","4.4261"
"002432.SZ","九安医疗","2011-04-15","140.2809","26.8300","140.2809","4.2655"
"002432.SZ","九安医疗","2011-04-22","145.7708","27.8800","145.7708","4.4324"
"002432.SZ","九安医疗","2011-04-29","138.7646","26.5400","138.7646","4.2194"
"002432.SZ","九安医疗","2011-05-06","155.9996","24.5800","128.5168","3.9078"
"002432.SZ","九安医疗","2011-05-13","154.1591","24.2900","127.0005","3.8617"
"002432.SZ","九安医疗","2011-05-20","163.0444","25.6900","134.3204","4.0843"
"002432.SZ","九安医疗","2011-05-27","143.4333","22.7942","118.1643","3.5930"
"002432.SZ","九安医疗","2011-06-03","141.1486","22.4311","116.2820","3.5358"
"002432.SZ","九安医疗","2011-06-10","143.4333","22.7942","118.1643","3.5930"
"002432.SZ","九安医疗","2011-06-17","133.4057","21.2006","109.9033","3.3418"
"002432.SZ","九安医疗","2011-06-24","137.7214","21.8864","113.4587","3.4499"
"002432.SZ","九安医疗","2011-07-01","151.9378","24.1457","125.1705","3.8061"
"002432.SZ","九安医疗","2011-07-08","153.5879","24.4079","126.5299","3.8474"
"002432.SZ","九安医疗","2011-07-15","156.8882","24.9324","129.2487","3.9301"
"002432.SZ","九安医疗","2011-07-22","165.3926","26.2839","136.2550","4.1431"
"002432.SZ","九安医疗","2011-07-29","174.2779","27.6959","143.5749","4.3657"
"002432.SZ","九安医疗","2011-08-05","176.1818","27.9985","145.1434","4.4134"
"002432.SZ","九安医疗","2011-08-12","157.9480","29.3500","152.1496","4.6264"
"002432.SZ","九安医疗","2011-08-19","158.4908","29.4509","152.6725","4.6423"
"002432.SZ","九安医疗","2011-08-26","172.8201","32.1135","166.4757","5.0620"
"002432.SZ","九安医疗","2011-09-02","177.8136","33.0414","171.2860","5.2083"
"002432.SZ","九安医疗","2011-09-09","160.4448","29.8140","154.5547","4.6995"
"002432.SZ","九安医疗","2011-09-16","152.5202","28.3414","146.9211","4.4674"
"002432.SZ","九安医疗","2011-09-23","141.7733","26.3444","136.5687","4.1526"
"002432.SZ","九安医疗","2011-09-30","124.2959","23.0967","119.7329","3.6407"
"002432.SZ","九安医疗","2011-10-14","136.7797","25.4165","131.7584","4.0064"
"002432.SZ","九安医疗","2011-10-21","105.7329","19.6474","101.8514","3.0970"
"002432.SZ","九安医疗","2011-10-28","121.8764","20.8375","108.0210","3.2846"
"002432.SZ","九安医疗","2011-11-04","125.0620","21.3821","110.8444","3.3704"
"002432.SZ","九安医疗","2011-11-11","142.0515","24.2869","125.9025","3.8283"
"002432.SZ","九安医疗","2011-11-18","145.4730","24.8719","128.9350","3.9205"
"002432.SZ","九安医疗","2011-11-25","150.0744","25.6586","133.0133","4.0445"
"002432.SZ","九安医疗","2011-12-02","145.9450","24.9525","129.3533","3.9332"
"002432.SZ","九安医疗","2011-12-09","128.3655","21.9469","113.7724","3.4595"
"002432.SZ","九安医疗","2011-12-16","130.3712","22.2899","115.5501","3.5135"
"002432.SZ","九安医疗","2011-12-23","115.5054","19.7482","102.3742","3.1129"
"002432.SZ","九安医疗","2011-12-30","108.4264","18.5379","96.1000","2.9221"
"002432.SZ","九安医疗","2012-01-06","97.3360","16.6418","98.3337","2.6381"
"002432.SZ","九安医疗","2012-01-13","100.6395","17.2066","101.6711","2.7277"
"002432.SZ","九安医疗","2012-01-20","111.3760","19.0422","112.5176","3.0187"
"002432.SZ","九安医疗","2012-02-03","112.4378","19.2237","113.5904","3.0474"
"002432.SZ","九安医疗","2012-02-10","115.1514","19.6877","116.3318","3.1210"
"002432.SZ","九安医疗","2012-02-17","120.9326","20.6761","122.1722","3.2777"
"002432.SZ","九安医疗","2012-02-24","126.2418","21.5838","127.5359","3.4216"
"002432.SZ","九安医疗","2012-03-02","125.2979","21.4225","126.5823","3.3960"
"002432.SZ","九安医疗","2012-03-09","124.3541","21.2611","125.6288","3.3704"
"002432.SZ","九安医疗","2012-03-16","132.6129","22.6731","133.9722","3.5942"
"002432.SZ","九安医疗","2012-03-23","119.3988","20.4139","120.6227","3.2361"
"002432.SZ","九安医疗","2012-03-30","104.8869","17.9327","105.9620","2.8428"
"002432.SZ","九安医疗","2012-04-06","109.1343","18.6589","110.2530","2.9579"
"002432.SZ","九安医疗","2012-04-13","111.3760","19.0422","112.5176","3.0187"
"002432.SZ","九安医疗","2012-04-20","113.2637","19.3649","114.4247","3.0698"
"002432.SZ","九安医疗","2012-04-27","98.5279","17.3881","102.7438","2.7564"
"002432.SZ","九安医疗","2012-05-04","103.7857","18.3160","108.2267","2.9035"
"002432.SZ","九安医疗","2012-05-11","111.5582","19.6877","116.3318","3.1210"
"002432.SZ","九安医疗","2012-05-18","104.1286","18.3765","108.5843","2.9131"
"002432.SZ","九安医疗","2012-05-25","100.5853","17.9507","104.8893","2.8140"
