"代码","简称","时间","市盈率TTM","收盘价(元)","PE市盈率","PB市净率"
"300150.SZ","世纪瑞尔","2011-07-08","52.2268","30.3859","63.6399","2.9527"
"300150.SZ","世纪瑞尔","2011-07-15","55.1788","32.1033","67.2370","3.1196"
"300150.SZ","世纪瑞尔","2011-07-22","52.7159","30.6704","64.2359","2.9804"
"300150.SZ","世纪瑞尔","2011-07-29","46.8993","27.2863","57.1482","2.6515"
"300150.SZ","世纪瑞尔","2011-08-05","43.9008","26.5749","55.6583","2.5824"
"300150.SZ","世纪瑞尔","2011-08-12","40.4256","24.4713","51.2525","2.3780"
"300150.SZ","世纪瑞尔","2011-08-19","38.8979","23.5465","49.3156","2.2881"
"300150.SZ","世纪瑞尔","2011-08-26","42.3059","25.6095","53.6363","2.4886"
"300150.SZ","世纪瑞尔","2011-09-02","39.6198","23.9835","50.2309","2.3306"
"300150.SZ","世纪瑞尔","2011-09-09","38.7636","23.4652","49.1454","2.2802"
"300150.SZ","世纪瑞尔","2011-09-16","38.6461","23.3941","48.9964","2.2733"
"300150.SZ","世纪瑞尔","2011-09-23","37.5717","22.7437","47.6342","2.2101"
"300150.SZ","世纪瑞尔","2011-09-30","35.1038","21.2498","44.5054","2.0649"
"300150.SZ","世纪瑞尔","2011-10-14","37.4541","22.6725","47.4852","2.2032"
"300150.SZ","世纪瑞尔","2011-10-21","35.9264","21.7477","45.5483","2.1133"
"300150.SZ","世纪瑞尔","2011-10-28","38.3188","23.4652","49.1454","2.2802"
"300150.SZ","世纪瑞尔","2011-11-04","40.4928","24.7965","51.9336","2.4096"
"300150.SZ","世纪瑞尔","2011-11-11","39.6797","24.2985","50.8907","2.3612"
"300150.SZ","世纪瑞尔","2011-11-18","38.0699","23.3128","48.8261","2.2654"
"300150.SZ","世纪瑞尔","2011-11-25","36.6593","22.4490","47.0169","2.1815"
"300150.SZ","世纪瑞尔","2011-12-02","34.5019","21.1278","44.2500","2.0531"
"300150.SZ","世纪瑞尔","2011-12-09","32.6764","20.0100","41.9087","1.9445"
"300150.SZ","世纪瑞尔","2011-12-16","31.1994","19.1055","40.0144","1.8566"
"300150.SZ","世纪瑞尔","2011-12-23","28.1956","17.2661","36.1620","1.6778"
"300150.SZ","世纪瑞尔","2011-12-30","26.8514","16.4429","34.4379","1.5978"
"300150.SZ","世纪瑞尔","2012-01-06","25.0923","15.3657","21.2784","1.4627"
"300150.SZ","世纪瑞尔","2012-01-13","27.0671","16.5750","22.9531","1.5779"
"300150.SZ","世纪瑞尔","2012-01-20","29.0254","17.7742","24.6137","1.6920"
"300150.SZ","世纪瑞尔","2012-02-03","29.8718","18.2925","25.3314","1.7413"
"300150.SZ","世纪瑞尔","2012-02-10","30.1871","18.4856","25.5988","1.7597"
"300150.SZ","世纪瑞尔","2012-02-17","31.2326","19.1258","26.4854","1.8207"
"300150.SZ","世纪瑞尔","2012-02-24","33.3568","20.4266","28.2867","1.9445"
"300150.SZ","世纪瑞尔","2012-03-02","32.3943","19.8372","27.4705","1.8884"
"300150.SZ","世纪瑞尔","2012-03-09","32.2283","19.7356","27.3298","1.8787"
"300150.SZ","世纪瑞尔","2012-03-16","31.5313","19.3087","26.7387","1.8381"
"300150.SZ","世纪瑞尔","2012-03-23","30.5024","18.6787","25.8662","1.7781"
"300150.SZ","世纪瑞尔","2012-03-30","26.8348","16.4328","22.7561","1.5643"
"300150.SZ","世纪瑞尔","2012-04-06","27.7476","16.9917","23.5301","1.6175"
"300150.SZ","世纪瑞尔","2012-04-13","24.4026","17.6218","24.4026","1.6775"
"300150.SZ","世纪瑞尔","2012-04-20","26.4291","19.0852","26.4291","1.8168"
"300150.SZ","世纪瑞尔","2012-04-27","26.0981","18.6177","25.7817","1.7723"
"300150.SZ","世纪瑞尔","2012-05-04","25.9129","18.4856","25.5988","1.7597"
"300150.SZ","世纪瑞尔","2012-05-11","24.6308","17.5710","24.3322","1.6727"
"300150.SZ","世纪瑞尔","2012-05-18","24.3601","17.3779","24.0648","1.6543"
"300150.SZ","世纪瑞尔","2012-05-25","24.6450","18.1976","24.3463","1.6736"
"300150.SZ","世纪瑞尔","2012-06-01","25.8844","19.1128","25.5707","1.7578"
"300150.SZ","世纪瑞尔","2012-06-08","23.6621","17.4718","23.3753","1.6069"
"300150.SZ","世纪瑞尔","2012-06-15","24.4883","18.0819","24.1915","1.6630"
"300150.SZ","世纪瑞尔","2012-06-21","24.7162","18.2502","24.4167","1.6785"
"300150.SZ","世纪瑞尔","2012-06-29","24.1891","17.8610","23.8960","1.6427"
"300150.SZ","世纪瑞尔","2012-07-06","24.3458","17.9767","24.0508","1.6533"
"300150.SZ","世纪瑞尔","2012-07-13","22.5794","16.6724","22.3057","1.5334"
"300150.SZ","世纪瑞尔","2012-07-20","21.7104","16.0308","21.4473","1.4743"
"300150.SZ","世纪瑞尔","2012-07-27","21.5964","15.9466","21.3347","1.4666"
"300150.SZ","世纪瑞尔","2012-08-03","21.5679","15.9256","21.3065","1.4647"
"300150.SZ","世纪瑞尔","2012-08-10","21.7959","16.0939","21.5317","1.4801"
"300150.SZ","世纪瑞尔","2012-08-17","23.9523","15.6310","20.9125","1.4376"
"300150.SZ","世纪瑞尔","2012-08-24","24.0490","15.6941","20.9969","1.4434"
"300150.SZ","世纪瑞尔","2012-08-31","23.6782","15.4522","20.6732","1.4211"
"300150.SZ","世纪瑞尔","2012-09-07","26.5957","17.3561","23.2205","1.5962"
"300150.SZ","世纪瑞尔","2012-09-14","26.4023","17.2299","23.0516","1.5846"
"300150.SZ","世纪瑞尔","2012-09-21","24.1134","15.7362","21.0532","1.4473"
"300150.SZ","世纪瑞尔","2012-09-28","24.3391","15.8835","21.2502","1.4608"
"300150.SZ","世纪瑞尔","2012-10-12","24.3230","15.8730","21.2362","1.4598"
"300150.SZ","世纪瑞尔","2012-10-19","23.3720","15.2524","20.4059","1.4028"
"300150.SZ","世纪瑞尔","2012-10-26","26.1706","14.4950","19.3926","1.3331"
"300150.SZ","世纪瑞尔","2012-11-02","26.3795","14.6107","19.5474","1.3437"
"300150.SZ","世纪瑞尔","2012-11-09","26.3415","14.5897","19.5193","1.3418"
"300150.SZ","世纪瑞尔","2012-11-16","25.5439","14.1479","18.9282","1.3012"
"300150.SZ","世纪瑞尔","2012-11-23","25.9997","14.4003","19.2659","1.3244"
"300150.SZ","世纪瑞尔","2012-11-30","23.6637","13.1065","17.5350","1.2054"
"300150.SZ","世纪瑞尔","2012-12-07","24.5183","13.5799","18.1683","1.2489"
"300150.SZ","世纪瑞尔","2012-12-14","25.0691","13.8849","18.5764","1.2770"
"300150.SZ","世纪瑞尔","2012-12-21","25.8288","14.3057","19.1393","1.3157"
"300150.SZ","世纪瑞尔","2012-12-28","26.7783","14.8316","19.8429","1.3641"
"300150.SZ","世纪瑞尔","2013-01-04","27.3481","15.1472","28.4799","1.4059"
"300150.SZ","世纪瑞尔","2013-01-11","27.3671","15.1577","28.4996","1.4069"
"300150.SZ","世纪瑞尔","2013-01-18","28.5256","15.7993","29.7061","1.4664"
"300150.SZ","世纪瑞尔","2013-01-25","27.5570","15.2629","28.6974","1.4167"
"300150.SZ","世纪瑞尔","2013-02-01","28.3736","15.7152","29.5479","1.4586"
"300150.SZ","世纪瑞尔","2013-02-08","30.3108","16.7881","31.5652","1.5582"
"300150.SZ","世纪瑞尔","2013-02-22","32.0011","17.7243","33.3254","1.6451"
"300150.SZ","世纪瑞尔","2013-03-01","32.3999","17.9452","33.7407","1.6656"
"300150.SZ","世纪瑞尔","2013-03-08","33.8243","18.7341","35.2241","1.7388"
"300150.SZ","世纪瑞尔","2013-03-15","32.2480","17.8610","33.5825","1.6578"
"300150.SZ","世纪瑞尔","2013-03-22","32.6658","18.0925","34.0176","1.6793"
"300150.SZ","世纪瑞尔","2013-03-29","31.9410","16.9880","31.9410","1.5768"
"300150.SZ","世纪瑞尔","2013-04-03","31.0905","16.5357","31.0905","1.5348"
"300150.SZ","世纪瑞尔","2013-04-12","30.8334","16.3989","30.8334","1.5221"
"300150.SZ","世纪瑞尔","2013-04-19","31.3081","16.6514","31.3081","1.5455"
"300150.SZ","世纪瑞尔","2013-04-26","38.3735","15.7678","29.6468","1.4635"
"300150.SZ","世纪瑞尔","2013-05-03","40.1143","16.4831","30.9916","1.5299"
"300150.SZ","世纪瑞尔","2013-05-10","41.2663","17.4684","31.8816","1.5738"
"300150.SZ","世纪瑞尔","2013-05-17","43.0582","18.2269","33.2661","1.6422"
"300150.SZ","世纪瑞尔","2013-05-24","45.5158","19.2672","35.1647","1.7359"
"300150.SZ","世纪瑞尔","2013-05-31","44.7478","18.9421","34.5714","1.7066"
"300150.SZ","世纪瑞尔","2013-06-07","41.3687","17.5117","31.9607","1.5777"
"300150.SZ","世纪瑞尔","2013-06-14","39.8327","16.8615","30.7741","1.5192"
"300150.SZ","世纪瑞尔","2013-06-21","39.2695","16.6231","30.3390","1.4977"
"300150.SZ","世纪瑞尔","2013-06-28","35.2248","14.9110","27.2141","1.3434"
"300150.SZ","世纪瑞尔","2013-07-05","36.2488","15.3444","28.0052","1.3825"
"300150.SZ","世纪瑞尔","2013-07-12","37.6311","15.9296","29.0732","1.4352"
"300150.SZ","世纪瑞尔","2013-07-19","40.1399","16.9916","31.0114","1.5309"
"300150.SZ","世纪瑞尔","2013-07-26","45.7206","19.3539","35.3229","1.7437"
"300150.SZ","世纪瑞尔","2013-08-02","44.7990","18.9638","34.6109","1.7086"
"300150.SZ","世纪瑞尔","2013-08-09","46.7445","19.7874","36.1141","1.7828"
"300150.SZ","世纪瑞尔","2013-08-16","46.3349","19.6140","35.7976","1.7672"
"300150.SZ","世纪瑞尔","2013-08-23","54.0148","22.8649","41.7309","2.0601"
"300150.SZ","世纪瑞尔","2013-08-30","53.5132","21.5429","39.3180","1.9409"
"300150.SZ","世纪瑞尔","2013-09-06","59.7044","24.0353","43.8669","2.1655"
"300150.SZ","世纪瑞尔","2013-09-13","57.5509","23.1684","42.2847","2.0874"
"300150.SZ","世纪瑞尔","2013-09-18","55.0206","22.1497","40.4256","1.9956"
"300150.SZ","世纪瑞尔","2013-09-27","53.1902","21.4129","39.0807","1.9292"
"300150.SZ","世纪瑞尔","2013-09-30","53.6209","21.5862","39.3971","1.9448"
"300150.SZ","世纪瑞尔","2013-10-11","54.3746","21.8897","39.9509","1.9722"
"300150.SZ","世纪瑞尔","2013-10-18","53.0287","21.3478","38.9620","1.9234"
"300150.SZ","世纪瑞尔","2013-10-25","51.3598","20.6760","37.7358","1.8628"
"300150.SZ","世纪瑞尔","2013-11-01","54.1472","19.2456","35.1252","1.7340"
"300150.SZ","世纪瑞尔","2013-11-08","51.8301","18.4220","33.6221","1.6598"
"300150.SZ","世纪瑞尔","2013-11-15","55.7326","19.8091","36.1536","1.7847"
"300150.SZ","世纪瑞尔","2013-11-22","56.4033","20.0475","36.5887","1.8062"
"300150.SZ","世纪瑞尔","2013-11-29","61.2205","21.7596","39.7136","1.9605"
"300150.SZ","世纪瑞尔","2013-12-06","55.4277","19.7007","35.9558","1.7750"
"300150.SZ","世纪瑞尔","2013-12-13","56.0984","19.9391","36.3909","1.7964"
"300150.SZ","世纪瑞尔","2013-12-20","52.9276","18.8121","34.3341","1.6949"
"300150.SZ","世纪瑞尔","2013-12-27","56.7082","20.1558","36.7865","1.8160"
"300150.SZ","世纪瑞尔","2014-01-03","58.9643","20.9577","40.4609","1.8923"
"300150.SZ","世纪瑞尔","2014-01-10","55.4887","19.7224","38.0759","1.7807"
"300150.SZ","世纪瑞尔","2014-01-17","64.3912","22.8866","44.1848","2.0664"
"300150.SZ","世纪瑞尔","2014-01-24","69.5742","24.7288","47.7413","2.2328"
"300150.SZ","世纪瑞尔","2014-01-30","70.7328","25.1406","48.5363","2.2700"
"300150.SZ","世纪瑞尔","2014-02-07","71.1596","25.2923","48.8292","2.2837"
"300150.SZ","世纪瑞尔","2014-02-14","75.0011","26.6577","51.4652","2.4069"
"300150.SZ","世纪瑞尔","2014-02-21","74.9402","26.6360","51.4234","2.4050"
"300150.SZ","世纪瑞尔","2014-02-28","71.4645","25.4007","49.0384","2.2934"
"300150.SZ","世纪瑞尔","2014-03-07","74.4524","26.4626","51.0886","2.3893"
"300150.SZ","世纪瑞尔","2014-03-14","69.5742","24.7288","47.7413","2.2328"
"300150.SZ","世纪瑞尔","2014-03-21","67.8669","24.1220","46.5697","2.1780"
"300150.SZ","世纪瑞尔","2014-03-28","63.1107","22.4315","43.3061","2.0254"
"300150.SZ","世纪瑞尔","2014-04-04","71.2816","25.3357","48.9129","2.2876"
"300150.SZ","世纪瑞尔","2014-04-11","48.6200","25.1839","48.6200","2.2739"
"300150.SZ","世纪瑞尔","2014-04-18","49.0802","25.4223","49.0802","2.2954"
"300150.SZ","世纪瑞尔","2014-04-25","50.8490","25.3140","48.8710","2.2856"
"300150.SZ","世纪瑞尔","2014-04-30","56.5086","28.1315","54.3104","2.5400"
"300150.SZ","世纪瑞尔","2014-05-09","55.3766","27.5680","53.2226","2.4891"
"300150.SZ","世纪瑞尔","2014-05-16","56.8133","28.2832","54.6033","2.5537"
"300150.SZ","世纪瑞尔","2014-05-23","61.1668","30.9244","58.7875","2.7494"
"300150.SZ","世纪瑞尔","2014-05-30","63.9095","32.3110","61.4235","2.8727"
"300150.SZ","世纪瑞尔","2014-06-06","66.9570","33.8518","64.3524","3.0097"
"300150.SZ","世纪瑞尔","2014-06-13","70.1786","35.4805","67.4487","3.1545"
"300150.SZ","世纪瑞尔","2014-06-20","69.1773","34.9743","66.4864","3.1095"
"300150.SZ","世纪瑞尔","2014-06-27","68.9161","34.8422","66.2353","3.0977"
"300150.SZ","世纪瑞尔","2014-07-04","66.5216","33.6317","63.9340","2.9901"
"300150.SZ","世纪瑞尔","2014-07-11","63.0388","31.8708","60.5867","2.8335"
"300150.SZ","世纪瑞尔","2014-07-18","66.7393","33.7417","64.1432","2.9999"
"300150.SZ","世纪瑞尔","2014-07-25","61.5151","31.1005","59.1222","2.7650"
"300150.SZ","世纪瑞尔","2014-08-01","65.2591","32.9934","62.7206","2.9333"
"300150.SZ","世纪瑞尔","2014-08-08","66.2169","33.4776","63.6411","2.9764"
"300150.SZ","世纪瑞尔","2014-08-15","70.5269","35.6566","67.7835","3.1701"
"300150.SZ","世纪瑞尔","2014-08-22","70.0915","35.4365","67.3650","3.1505"
"300150.SZ","世纪瑞尔","2014-08-29","101.5071","38.6720","73.5158","3.4382"
"300150.SZ","世纪瑞尔","2014-09-05","101.1605","38.5400","73.2647","3.4265"
"300150.SZ","世纪瑞尔","2014-09-12","101.1027","38.5179","73.2229","3.4245"
"300150.SZ","世纪瑞尔","2014-09-19","95.8454","36.5150","69.4153","3.2464"
"300150.SZ","世纪瑞尔","2014-09-26","94.6899","36.0748","68.5784","3.2073"
"300150.SZ","世纪瑞尔","2014-09-30","99.7162","37.9897","72.2187","3.3775"
"300150.SZ","世纪瑞尔","2014-10-10","110.9241","42.2597","80.3359","3.7572"
"300150.SZ","世纪瑞尔","2014-10-17","114.0439","43.4482","82.5954","3.8628"
"300150.SZ","世纪瑞尔","2014-10-24","107.8622","41.0931","78.1183","3.6535"
"300150.SZ","世纪瑞尔","2014-10-31","91.7995","43.9765","83.5996","3.9098"
"300150.SZ","世纪瑞尔","2014-11-07","94.1887","45.1210","85.7754","4.0116"
"300150.SZ","世纪瑞尔","2014-11-14","92.5806","44.3507","84.3109","3.9431"
"300150.SZ","世纪瑞尔","2014-11-21","95.6130","45.8033","87.0725","4.0722"
"300150.SZ","世纪瑞尔","2014-11-28","102.5508","49.1269","93.3905","4.3677"
"300150.SZ","世纪瑞尔","2014-12-05","91.3401","43.7564","83.1812","3.8902"
"300150.SZ","世纪瑞尔","2014-12-12","86.0563","41.2252","78.3694","3.6652"
"300150.SZ","世纪瑞尔","2014-12-19","83.6671","40.0807","76.1936","3.5634"
"300150.SZ","世纪瑞尔","2014-12-26","74.1104","35.5025","67.4906","3.1564"
"300150.SZ","世纪瑞尔","2014-12-31","73.4672","35.1944","34.5181","2.9757"
"300150.SZ","世纪瑞尔","2015-01-09","77.6942","37.2193","36.5042","3.1469"
"300150.SZ","世纪瑞尔","2015-01-16","79.4861","38.0777","37.3461","3.2195"
"300150.SZ","世纪瑞尔","2015-01-23","84.6320","40.5429","39.7639","3.4280"
"300150.SZ","世纪瑞尔","2015-01-30","82.9780","39.7505","38.9867","3.3610"
"300150.SZ","世纪瑞尔","2015-02-06","79.3942","38.0337","37.3029","3.2158"
"300150.SZ","世纪瑞尔","2015-02-13","82.1509","39.3543","38.5982","3.3275"
"300150.SZ","世纪瑞尔","2015-02-17","87.5266","41.9295","41.1239","3.5452"
"300150.SZ","世纪瑞尔","2015-02-27","90.0077","43.1181","42.2896","3.6457"
"300150.SZ","世纪瑞尔","2015-03-06","84.2185","40.3448","39.5696","3.4112"
"300150.SZ","世纪瑞尔","2015-03-13","93.5455","44.8129","43.9518","3.7890"
"300150.SZ","世纪瑞尔","2015-03-20","102.2292","48.9728","48.0318","4.1407"
"300150.SZ","世纪瑞尔","2015-03-27","119.0453","57.0286","55.9328","4.8218"
"300150.SZ","世纪瑞尔","2015-04-03","67.2445","68.5619","67.2445","5.7970"
"300150.SZ","世纪瑞尔","2015-04-10","67.3309","68.6500","67.3309","5.8045"
"300150.SZ","世纪瑞尔","2015-04-17","61.8693","63.0814","61.8693","5.3336"
"300150.SZ","世纪瑞尔","2015-04-24","63.2453","66.0087","64.7404","5.5811"
"300150.SZ","世纪瑞尔","2015-04-30","60.6724","63.3235","62.1068","5.3541"
"300150.SZ","世纪瑞尔","2015-05-08","61.8534","64.5561","63.3157","5.4583"
"300150.SZ","世纪瑞尔","2015-05-15","64.6582","67.8894","66.1868","5.7058"
"300150.SZ","世纪瑞尔","2015-05-22","80.1374","84.1422","82.0319","7.0718"
"300150.SZ","世纪瑞尔","2015-05-29","74.5699","78.2965","76.3328","6.5805"
"300150.SZ","世纪瑞尔","2015-06-05","86.8014","91.1393","88.8535","7.6599"
"300150.SZ","世纪瑞尔","2015-06-12","79.9687","83.9650","81.8592","7.0569"
"300150.SZ","世纪瑞尔","2015-06-19","63.1398","66.2952","64.6325","5.5718"
"300150.SZ","世纪瑞尔","2015-06-26","56.7710","59.6081","58.1131","5.0098"
"300150.SZ","世纪瑞尔","2015-07-03","50.4022","52.9210","51.5937","4.4478"
"300150.SZ","世纪瑞尔","2015-07-10","50.4022","52.9210","51.5937","4.4478"
"300150.SZ","世纪瑞尔","2015-07-17","50.4022","52.9210","51.5937","4.4478"
"300150.SZ","世纪瑞尔","2015-07-24","50.4022","52.9210","51.5937","4.4478"
"300150.SZ","世纪瑞尔","2015-07-31","50.4022","52.9210","51.5937","4.4478"
"300150.SZ","世纪瑞尔","2015-08-07","50.4022","52.9210","51.5937","4.4478"
"300150.SZ","世纪瑞尔","2015-08-14","50.4022","52.9210","51.5937","4.4478"
"300150.SZ","世纪瑞尔","2015-08-21","50.4022","52.9210","51.5937","4.4478"
"300150.SZ","世纪瑞尔","2015-08-28","47.4740","52.9210","51.5937","4.4478"
"300150.SZ","世纪瑞尔","2015-09-02","47.4740","52.9210","51.5937","4.4478"
"300150.SZ","世纪瑞尔","2015-09-11","47.4740","52.9210","51.5937","4.4478"
"300151.SZ","昌红科技","2010-12-24","91.4537","39.0200","91.4537","20.5090"
"300151.SZ","昌红科技","2010-12-31","86.3208","36.8300","60.7080","3.4957"
"300151.SZ","昌红科技","2011-01-07","84.3755","36.0000","59.3399","3.4169"
"300151.SZ","昌红科技","2011-01-14","80.2973","34.2600","56.4718","3.2517"
"300151.SZ","昌红科技","2011-01-21","72.2582","30.8300","50.8181","2.9262"
"300151.SZ","昌红科技","2011-01-28","75.0942","32.0400","52.8125","3.0410"
"300151.SZ","昌红科技","2011-02-01","75.3051","32.1300","52.9609","3.0496"
"300151.SZ","昌红科技","2011-02-11","76.1254","32.4800","53.5378","3.0828"
"300151.SZ","昌红科技","2011-02-18","78.0708","33.3100","54.9059","3.1616"
"300151.SZ","昌红科技","2011-02-25","77.4614","33.0500","54.4774","3.1369"
"300151.SZ","昌红科技","2011-03-04","79.3130","33.8400","55.7795","3.2119"
"300151.SZ","昌红科技","2011-03-11","79.6645","33.9900","56.0268","3.2261"
"300151.SZ","昌红科技","2011-03-18","77.0630","32.8800","54.1971","3.1207"
"300151.SZ","昌红科技","2011-03-25","80.3911","34.3000","56.5378","3.2555"
"300151.SZ","昌红科技","2011-04-01","74.4848","31.7800","52.3840","3.0163"
"300151.SZ","昌红科技","2011-04-08","53.0268","32.1700","53.0268","3.0534"
"300151.SZ","昌红科技","2011-04-15","49.8455","30.2400","49.8455","2.8702"
"300151.SZ","昌红科技","2011-04-22","50.3236","30.5300","50.3236","2.8977"
"300151.SZ","昌红科技","2011-04-29","44.7628","26.8400","44.2412","2.5475"
"300151.SZ","昌红科技","2011-05-06","44.9963","26.9800","44.4720","2.5608"
"300151.SZ","昌红科技","2011-05-13","45.1964","27.1000","44.6698","2.5722"
"300151.SZ","昌红科技","2011-05-20","44.4459","26.6500","43.9280","2.5294"
"300151.SZ","昌红科技","2011-05-27","38.3002","23.4256","37.8539","2.1797"
"300151.SZ","昌红科技","2011-06-03","38.0501","23.2726","37.6067","2.1654"
"300151.SZ","昌红科技","2011-06-10","36.7992","22.5075","36.3704","2.0943"
"300151.SZ","昌红科技","2011-06-17","36.0487","22.0485","35.6287","2.0516"
"300151.SZ","昌红科技","2011-06-24","36.7992","22.5075","36.3704","2.0943"
"300151.SZ","昌红科技","2011-07-01","41.9526","25.6595","41.4638","2.3875"
"300151.SZ","昌红科技","2011-07-08","41.9526","25.6595","41.4638","2.3875"
"300151.SZ","昌红科技","2011-07-15","43.7788","26.7765","43.2687","2.4915"
"300151.SZ","昌红科技","2011-07-22","41.1271","25.1546","40.6479","2.3406"
"300151.SZ","昌红科技","2011-07-29","44.7795","27.3885","44.2577","2.5484"
"300151.SZ","昌红科技","2011-08-05","42.6281","26.0726","42.1313","2.4260"
"300151.SZ","昌红科技","2011-08-12","41.3522","25.2923","40.8704","2.3534"
"300151.SZ","昌红科技","2011-08-19","39.5010","24.1600","39.0407","2.2480"
"300151.SZ","昌红科技","2011-08-26","49.2163","26.5929","42.9720","2.4744"
"300151.SZ","昌红科技","2011-09-02","46.8659","25.3229","40.9198","2.3562"
"300151.SZ","昌红科技","2011-09-09","44.7421","24.1753","39.0655","2.2494"
"300151.SZ","昌红科技","2011-09-16","44.7138","24.1600","39.0407","2.2480"
"300151.SZ","昌红科技","2011-09-23","42.8731","23.1655","37.4336","2.1555"
"300151.SZ","昌红科技","2011-09-30","40.0696","21.6507","34.9858","2.0145"
"300151.SZ","昌红科技","2011-10-14","42.5050","22.9666","37.1122","2.1370"
"300151.SZ","昌红科技","2011-10-21","38.4272","20.7632","33.5518","1.9320"
"300151.SZ","昌红科技","2011-10-28","44.0511","23.1502","37.4089","2.1541"
"300151.SZ","昌红科技","2011-11-04","45.5360","23.9305","38.6699","2.2267"
"300151.SZ","昌红科技","2011-11-11","48.3893","25.4300","41.0929","2.3662"
"300151.SZ","昌红科技","2011-11-18","43.9638","23.1043","37.3347","2.1498"
"300151.SZ","昌红科技","2011-11-25","42.7992","22.4922","36.3457","2.0928"
"300151.SZ","昌红科技","2011-12-02","39.1307","20.5643","33.2304","1.9135"
"300151.SZ","昌红科技","2011-12-09","39.6548","20.8397","33.6754","1.9391"
"300151.SZ","昌红科技","2011-12-16","36.1027","18.9730","30.6590","1.7654"
"300151.SZ","昌红科技","2011-12-23","32.9292","17.3053","27.9639","1.6102"
"300151.SZ","昌红科技","2011-12-30","31.5317","16.5708","26.7771","1.5419"
"300151.SZ","昌红科技","2012-01-06","29.2316","15.3620","29.9190","1.4289"
"300151.SZ","昌红科技","2012-01-13","29.8721","15.6987","30.5746","1.4602"
"300151.SZ","昌红科技","2012-01-20","30.9785","16.2801","31.7070","1.5143"
"300151.SZ","昌红科技","2012-02-03","31.1240","16.3566","31.8560","1.5214"
"300151.SZ","昌红科技","2012-02-10","32.6089","17.1369","33.3758","1.5940"
"300151.SZ","昌红科技","2012-02-17","33.2203","17.4583","34.0016","1.6239"
"300151.SZ","昌红科技","2012-02-24","37.7041","19.8146","38.5907","1.8431"
"300151.SZ","昌红科技","2012-03-02","37.2382","19.5698","38.1139","1.8203"
"300151.SZ","昌红科技","2012-03-09","36.8015","19.3403","37.6669","1.7990"
"300151.SZ","昌红科技","2012-03-16","35.2293","18.5140","36.0578","1.7221"
"300151.SZ","昌红科技","2012-03-23","33.5115","17.6113","34.2996","1.6382"
"300151.SZ","昌红科技","2012-03-30","29.9886","15.7599","30.6938","1.4659"
"300151.SZ","昌红科技","2012-04-06","31.1532","16.3719","31.8858","1.5229"
"300151.SZ","昌红科技","2012-04-13","33.7632","17.3359","33.7632","1.6125"
"300151.SZ","昌红科技","2012-04-20","34.8658","17.9020","34.8658","1.6652"
"300151.SZ","昌红科技","2012-04-27","32.0945","16.5708","32.2732","1.5414"
"300151.SZ","昌红科技","2012-05-04","33.3688","17.2287","33.5546","1.6026"
"300151.SZ","昌红科技","2012-05-11","37.0138","19.1108","37.2199","1.7776"
"300151.SZ","昌红科技","2012-05-18","34.4949","17.8102","34.6870","1.6567"
"300151.SZ","昌红科技","2012-05-25","35.3247","18.2386","35.5214","1.6965"
"300151.SZ","昌红科技","2012-06-01","36.3322","18.7588","36.5346","1.7449"
"300151.SZ","昌红科技","2012-06-08","34.0504","17.5807","34.2400","1.6353"
"300151.SZ","昌红科技","2012-06-15","38.8216","20.0441","39.0377","1.8645"
"300151.SZ","昌红科技","2012-06-21","37.2805","19.2485","37.4881","1.7904"
"300151.SZ","昌红科技","2012-06-29","34.1689","17.9527","34.3592","1.6410"
"300151.SZ","昌红科技","2012-07-06","33.9615","17.8437","34.1506","1.6310"
"300151.SZ","昌红科技","2012-07-13","34.0504","17.8905","34.2400","1.6353"
"300151.SZ","昌红科技","2012-07-20","33.0724","17.3766","33.2566","1.5883"
"300151.SZ","昌红科技","2012-07-27","30.3460","15.9442","30.5150","1.4574"
"300151.SZ","昌红科技","2012-08-03","30.4349","15.9909","30.6044","1.4617"
"300151.SZ","昌红科技","2012-08-10","31.6796","16.6448","31.8560","1.5214"
"300151.SZ","昌红科技","2012-08-17","31.0276","16.3023","31.2004","1.4901"
"300151.SZ","昌红科技","2012-08-24","30.7001","16.8784","32.3030","1.5428"
"300151.SZ","昌红科技","2012-08-31","31.7480","17.4545","33.4056","1.5955"
"300151.SZ","昌红科技","2012-09-07","32.7959","18.0306","34.5082","1.6481"
"300151.SZ","昌红科技","2012-09-14","34.5518","18.9960","36.3558","1.7364"
"300151.SZ","昌红科技","2012-09-21","30.7568","16.9095","32.3626","1.5456"
"300151.SZ","昌红科技","2012-09-28","32.2861","17.7503","33.9718","1.6225"
"300151.SZ","昌红科技","2012-10-12","30.5585","16.8005","32.1540","1.5357"
"300151.SZ","昌红科技","2012-10-19","29.8222","16.3957","31.3792","1.4987"
"300151.SZ","昌红科技","2012-10-26","29.2666","15.9130","30.4554","1.4546"
"300151.SZ","昌红科技","2012-11-02","29.7820","16.1933","30.9918","1.4802"
"300151.SZ","昌红科技","2012-11-09","27.2047","14.7919","28.3098","1.3521"
"300151.SZ","昌红科技","2012-11-16","25.7443","13.9978","26.7900","1.2795"
"300151.SZ","昌红科技","2012-11-23","26.1452","14.2158","27.2072","1.2994"
"300151.SZ","昌红科技","2012-11-30","23.3961","12.7211","24.3464","1.1628"
"300151.SZ","昌红科技","2012-12-07","24.7706","13.4684","25.7768","1.2311"
"300151.SZ","昌红科技","2012-12-14","25.2002","13.7020","26.2238","1.2525"
"300151.SZ","昌红科技","2012-12-21","26.0306","14.1535","27.0880","1.2937"
